"Colony.no.","Raw_file_name","Date_footage","Timepoint","Your_initials","Video_time_stamp","Event","Activity","Pollen_foraging","Standardized_time","...11","WGT","treatment","Obs_Duration","Pollen_foraging_binary","weight","enter_exit_binary","DateTime","RECORD","BattV_Avg","PTemp_C_Avg (Deg C) [Avg]","Air_Temp_Avg","RH (%) [Smp]","SlrW_Avg (W/m^2) [Avg]","SlrMJ_Tot (MJ/m^2) [Tot]","Grass_Temp_Avg (Deg C) [Avg]","Soil_Temp_2in_Avg (Deg C) [Avg]","Soil_Temp_4in_Avg (Deg C) [Avg]","WindDir (Degrees) [Smp]","WS_kph_ (kilometers/hour) [Avg]","Rain_mm_Tot (mm) [Tot]","...15","week"
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:25:42,"entrance_pollen",1,"yes",1843,NA,5,"Control",3600,1,1,1,2024-05-29 11:25:42,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:26:06,"entrance_pollen",1,"yes",1867,NA,5,"Control",3600,1,1,1,2024-05-29 11:26:06,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:26:16,"exit",0,"NA",1877,NA,5,"Control",3600,NA,1,0,2024-05-29 11:26:16,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:26:34,"exit",0,"NA",1895,NA,5,"Control",3600,NA,1,0,2024-05-29 11:26:34,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:26:59,"exit",0,"NA",1920,NA,5,"Control",3600,NA,1,0,2024-05-29 11:26:59,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:27:05,"entrance_pollen",1,"yes",1926,NA,5,"Control",3600,1,1,1,2024-05-29 11:27:05,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:27:06,"exit",0,"NA",1927,NA,5,"Control",3600,NA,1,0,2024-05-29 11:27:06,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:27:08,"exit",0,"NA",1929,NA,5,"Control",3600,NA,1,0,2024-05-29 11:27:08,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:27:24,"exit",0,"NA",1945,NA,5,"Control",3600,NA,1,0,2024-05-29 11:27:24,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:27:41,"entrance_pollen",1,"yes",1962,NA,5,"Control",3600,1,1,1,2024-05-29 11:27:41,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:28:12,"entrance_pollen",1,"yes",1993,NA,5,"Control",3600,1,1,1,2024-05-29 11:28:12,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:28:18,"exit",0,"NA",1999,NA,5,"Control",3600,NA,1,0,2024-05-29 11:28:18,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:28:22,"entrance_pollen",1,"yes",2003,NA,5,"Control",3600,1,1,1,2024-05-29 11:28:22,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:28:27,"entrance_none",1,"no",2008,NA,5,"Control",3600,0,1,1,2024-05-29 11:28:27,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:28:31,"exit",0,"NA",2012,NA,5,"Control",3600,NA,1,0,2024-05-29 11:28:31,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:28:34,"entrance_pollen",1,"yes",2015,NA,5,"Control",3600,1,1,1,2024-05-29 11:28:34,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:28:58,"exit",0,"NA",2039,NA,5,"Control",3600,NA,1,0,2024-05-29 11:28:58,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:29:01,"entrance_none",1,"no",2042,NA,5,"Control",3600,0,1,1,2024-05-29 11:29:01,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:29:47,"entrance_pollen",1,"yes",2088,NA,5,"Control",3600,1,1,1,2024-05-29 11:29:47,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:29:49,"exit",0,"NA",2090,NA,5,"Control",3600,NA,1,0,2024-05-29 11:29:49,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:29:53,"entrance_pollen",1,"yes",2094,NA,5,"Control",3600,1,1,1,2024-05-29 11:29:53,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:30:03,"entrance_none",1,"no",2104,NA,5,"Control",3600,0,1,1,2024-05-29 11:30:03,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:30:25,"exit",0,"NA",2126,NA,5,"Control",3600,NA,1,0,2024-05-29 11:30:25,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:30:30,"exit",0,"NA",2131,NA,5,"Control",3600,NA,1,0,2024-05-29 11:30:30,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:31:00,"exit",0,"NA",2161,NA,5,"Control",3600,NA,1,0,2024-05-29 11:31:00,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:31:16,"exit",0,"NA",2177,NA,5,"Control",3600,NA,1,0,2024-05-29 11:31:16,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:31:48,"exit",0,"NA",2209,NA,5,"Control",3600,NA,1,0,2024-05-29 11:31:48,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:31:52,"exit",0,"NA",2213,NA,5,"Control",3600,NA,1,0,2024-05-29 11:31:52,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:32:00,"entrance_pollen",1,"yes",2221,NA,5,"Control",3600,1,1,1,2024-05-29 11:32:00,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:32:09,"exit",0,"NA",2230,NA,5,"Control",3600,NA,1,0,2024-05-29 11:32:09,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:32:17,"exit",0,"NA",2238,NA,5,"Control",3600,NA,1,0,2024-05-29 11:32:17,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:32:40,"exit",0,"NA",2261,NA,5,"Control",3600,NA,1,0,2024-05-29 11:32:40,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:32:44,"entrance_pollen",1,"yes",2265,NA,5,"Control",3600,1,1,1,2024-05-29 11:32:44,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:32:48,"exit",0,"NA",2269,NA,5,"Control",3600,NA,1,0,2024-05-29 11:32:48,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:33:04,"entrance_pollen",1,"yes",2285,NA,5,"Control",3600,1,1,1,2024-05-29 11:33:04,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:33:08,"entrance_pollen",1,"yes",2289,NA,5,"Control",3600,1,1,1,2024-05-29 11:33:08,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:33:13,"exit",0,"NA",2294,NA,5,"Control",3600,NA,1,0,2024-05-29 11:33:13,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:33:17,"exit",0,"NA",2298,NA,5,"Control",3600,NA,1,0,2024-05-29 11:33:17,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:33:19,"entrance_pollen",1,"yes",2300,NA,5,"Control",3600,1,1,1,2024-05-29 11:33:19,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:33:25,"entrance_pollen",1,"yes",2306,NA,5,"Control",3600,1,1,1,2024-05-29 11:33:25,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:33:31,"exit",0,"NA",2312,NA,5,"Control",3600,NA,1,0,2024-05-29 11:33:31,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:33:40,"entrance_pollen",1,"yes",2321,NA,5,"Control",3600,1,1,1,2024-05-29 11:33:40,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:34:05,"entrance_pollen",1,"yes",2346,NA,5,"Control",3600,1,1,1,2024-05-29 11:34:05,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:34:07,"entrance_pollen",1,"yes",2348,NA,5,"Control",3600,1,1,1,2024-05-29 11:34:07,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:34:18,"exit",0,"NA",2359,NA,5,"Control",3600,NA,1,0,2024-05-29 11:34:18,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:34:28,"exit",0,"NA",2369,NA,5,"Control",3600,NA,1,0,2024-05-29 11:34:28,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:35:00,"entrance_pollen",1,"yes",2401,NA,5,"Control",3600,1,1,1,2024-05-29 11:35:00,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:35:07,"exit",0,"NA",2408,NA,5,"Control",3600,NA,1,0,2024-05-29 11:35:07,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:35:44,"exit",0,"NA",2445,NA,5,"Control",3600,NA,1,0,2024-05-29 11:35:44,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:35:52,"entrance_pollen",1,"yes",2453,NA,5,"Control",3600,1,1,1,2024-05-29 11:35:52,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:36:06,"entrance_none",1,"no",2467,NA,5,"Control",3600,0,1,1,2024-05-29 11:36:06,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:36:13,"entrance_pollen",1,"yes",2474,NA,5,"Control",3600,1,1,1,2024-05-29 11:36:13,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:36:41,"exit",0,"NA",2502,NA,5,"Control",3600,NA,1,0,2024-05-29 11:36:41,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:36:43,"exit",0,"NA",2504,NA,5,"Control",3600,NA,1,0,2024-05-29 11:36:43,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:37:00,"exit",0,"NA",2521,NA,5,"Control",3600,NA,1,0,2024-05-29 11:37:00,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:37:02,"exit",0,"NA",2523,NA,5,"Control",3600,NA,1,0,2024-05-29 11:37:02,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:37:32,"exit",0,"NA",2553,NA,5,"Control",3600,NA,1,0,2024-05-29 11:37:32,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:37:35,"exit",0,"NA",2556,NA,5,"Control",3600,NA,1,0,2024-05-29 11:37:35,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:37:36,"exit",0,"NA",2557,NA,5,"Control",3600,NA,1,0,2024-05-29 11:37:36,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:37:44,"entrance_none",1,"no",2565,NA,5,"Control",3600,0,1,1,2024-05-29 11:37:44,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:38:05,"entrance_none",1,"no",2586,NA,5,"Control",3600,0,1,1,2024-05-29 11:38:05,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:38:06,"exit",0,"NA",2587,NA,5,"Control",3600,NA,1,0,2024-05-29 11:38:06,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:38:13,"exit",0,"NA",2594,NA,5,"Control",3600,NA,1,0,2024-05-29 11:38:13,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:38:37,"entrance_none",1,"no",2618,NA,5,"Control",3600,0,1,1,2024-05-29 11:38:37,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:38:46,"exit",0,"NA",2627,NA,5,"Control",3600,NA,1,0,2024-05-29 11:38:46,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:38:59,"entrance_none",1,"no",2640,NA,5,"Control",3600,0,1,1,2024-05-29 11:38:59,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:39:07,"exit",0,"NA",2648,NA,5,"Control",3600,NA,1,0,2024-05-29 11:39:07,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:39:58,"entrance_pollen",1,"yes",2699,NA,5,"Control",3600,1,1,1,2024-05-29 11:39:58,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:40:12,"exit",0,"NA",2713,NA,5,"Control",3600,NA,1,0,2024-05-29 11:40:12,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:40:24,"exit",0,"NA",2725,NA,5,"Control",3600,NA,1,0,2024-05-29 11:40:24,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:40:29,"entrance_pollen",1,"yes",2730,NA,5,"Control",3600,1,1,1,2024-05-29 11:40:29,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:40:32,"entrance_none",1,"no",2733,NA,5,"Control",3600,0,1,1,2024-05-29 11:40:32,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:41:28,"exit",0,"NA",2789,NA,5,"Control",3600,NA,1,0,2024-05-29 11:41:28,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:41:31,"entrance_pollen",1,"yes",2792,NA,5,"Control",3600,1,1,1,2024-05-29 11:41:31,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:41:41,"exit",0,"NA",2802,NA,5,"Control",3600,NA,1,0,2024-05-29 11:41:41,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:41:51,"exit",0,"NA",2812,NA,5,"Control",3600,NA,1,0,2024-05-29 11:41:51,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:42:17,"entrance_pollen",1,"yes",2838,NA,5,"Control",3600,1,1,1,2024-05-29 11:42:17,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:42:28,"entrance_pollen",1,"yes",2849,NA,5,"Control",3600,1,1,1,2024-05-29 11:42:28,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:42:47,"exit",0,"NA",2868,NA,5,"Control",3600,NA,1,0,2024-05-29 11:42:47,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:43:21,"entrance_pollen",1,"yes",2902,NA,5,"Control",3600,1,1,1,2024-05-29 11:43:21,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:44:16,"entrance_pollen",1,"yes",2957,NA,5,"Control",3600,1,1,1,2024-05-29 11:44:16,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:44:25,"entrance_pollen",1,"yes",2966,NA,5,"Control",3600,1,1,1,2024-05-29 11:44:25,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:44:46,"entrance_pollen",1,"yes",2987,NA,5,"Control",3600,1,1,1,2024-05-29 11:44:46,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:45:03,"entrance_pollen",1,"yes",3004,NA,5,"Control",3600,1,1,1,2024-05-29 11:45:03,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:45:11,"exit",0,"NA",3012,NA,5,"Control",3600,NA,1,0,2024-05-29 11:45:11,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:45:15,"entrance_pollen",1,"yes",3016,NA,5,"Control",3600,1,1,1,2024-05-29 11:45:15,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:45:36,"exit",0,"NA",3037,NA,5,"Control",3600,NA,1,0,2024-05-29 11:45:36,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:45:59,"exit",0,"NA",3060,NA,5,"Control",3600,NA,1,0,2024-05-29 11:45:59,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:46:32,"exit",0,"NA",3093,NA,5,"Control",3600,NA,1,0,2024-05-29 11:46:32,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:46:36,"entrance_pollen",1,"yes",3097,NA,5,"Control",3600,1,1,1,2024-05-29 11:46:36,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:46:58,"exit",0,"NA",3119,NA,5,"Control",3600,NA,1,0,2024-05-29 11:46:58,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:47:16,"exit",0,"NA",3137,NA,5,"Control",3600,NA,1,0,2024-05-29 11:47:16,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
22,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:47:40,"exit",0,"NA",3161,NA,5,"Control",3600,NA,1,0,2024-05-29 11:47:40,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
